,Nods pr el,Tot nods,xC,yC,Tot.react.force x,Tot.react.force y,exist impl.
97,4.0,1591.0,1.1850328008418652e-16,0.07290193663381196,0.9659020900726318,-3000000.0,0.0
98,4.0,1755.0,3.5772490937833922e-16,0.07294139605262073,-0.12827758491039276,-3000000.0,0.0
99,4.0,1927.0,6.902310489943664e-16,0.07297593963292488,1.03304123878479,-3000000.0,0.0
100,4.0,2107.0,-2.937068688888311e-17,0.07300635553614318,1.3574475049972534,-3000000.0,0.0
101,4.0,2295.0,4.651077949010286e-16,0.07303327971948452,-0.9271509647369385,-3000000.25,0.0
102,4.0,2491.0,9.014912147112609e-16,0.07305722993096549,0.14846676588058472,-3000000.0,0.0
103,4.0,2695.0,2.4565005197086834e-16,0.07307863116074292,0.27212321758270264,-3000000.0,0.0
104,4.0,2907.0,9.411030169347976e-16,0.07309783491998059,-1.4677038192749023,-2999999.5,0.0
105,4.0,3127.0,9.889786542165976e-16,0.07311513395028447,0.4026772081851959,-3000000.0,0.0
106,4.0,3355.0,-7.047285860636115e-17,0.07313077374423513,-0.6419843435287476,-2999999.75,0.0
107,4.0,3591.0,8.882041393359278e-16,0.07314496129712461,-0.11490661650896072,-3000000.0,0.0
108,4.0,3835.0,-2.959388610984528e-16,0.0731578722437949,0.655874490737915,-2999999.5,0.0
109,4.0,4087.0,2.0039464786381263e-15,0.07316965636821192,0.3897792398929596,-2999999.75,0.0
110,4.0,4347.0,2.673325984142078e-15,0.07318044201854561,-0.3089808225631714,-3000000.0,0.0
111,4.0,4615.0,1.3196487621704795e-15,0.07319033972014163,1.100670337677002,-2999999.75,0.0
112,4.0,4891.0,2.2652441128980842e-15,0.07319944509707835,0.41243791580200195,-3000000.25,0.0
113,4.0,5175.0,3.841528535865823e-16,0.07320784112075257,-0.40385663509368896,-3000000.75,0.0
114,4.0,5467.0,-7.415088550477666e-16,0.07321560024031339,-0.4054374396800995,-3000000.0,0.0
115,4.0,5767.0,1.6523189511458646e-15,0.07322278577960704,-1.2399946451187134,-3000000.25,0.0
116,4.0,6075.0,2.0786096111603656e-15,0.07322945335153616,0.8720118999481201,-2999999.75,0.0
117,4.0,6391.0,5.699227915388408e-16,0.07323565201043739,-0.07981801778078079,-3000000.0,0.0
118,4.0,6715.0,2.9556628116298366e-15,0.07324142508298491,0.10395310074090958,-2999999.5,0.0
119,4.0,7047.0,5.351198172936301e-16,0.07324681097901967,0.642370879650116,-3000000.0,0.0
120,4.0,27.0,1.5731958731368036e-17,0.06196730435349996,2.3301690816879272e-06,-3000000.0,1.0
121,4.0,55.0,-3.766356488736451e-17,0.06617341114987489,-0.6727442145347595,-3000000.25,1.0
122,4.0,91.0,-1.031238341222644e-16,0.06828903734256028,-0.5782954692840576,-3000000.0,1.0
123,4.0,135.0,1.491646618756427e-17,0.06957642950071938,-1.5567930936813354,-3000000.25,1.0
124,4.0,187.0,4.064752340019833e-17,0.0704258526723223,0.1234169602394104,-3000000.0,1.0
125,4.0,247.0,-5.489925792340008e-17,0.07101696451383038,-1.2373683452606201,-3000000.25,1.0
126,4.0,315.0,-2.482438288282922e-16,0.07144511232121113,0.6375764608383179,-3000000.25,1.0
127,4.0,391.0,1.4173256970929277e-16,0.07176523178000417,-0.09472203254699707,-3000000.25,1.0
128,4.0,475.0,2.3059407040404e-16,0.07201088466349316,0.38703471422195435,-3000000.0,1.0
129,4.0,567.0,-1.0478787930775001e-16,0.07220353476563,-0.9321238398551941,-2999999.75,1.0
130,4.0,667.0,2.3797820113875563e-16,0.07235743185216506,1.270165205001831,-3000000.0,1.0
131,4.0,775.0,3.0023570963772407e-16,0.07248233793567724,-0.11181261390447617,-3000000.0,1.0
132,4.0,891.0,5.776169668552542e-16,0.07258512245407417,-0.07787401974201202,-3000000.5,1.0
133,4.0,1015.0,4.1920914261846193e-16,0.07267073299488125,0.5167728662490845,-3000000.0,1.0
134,4.0,1147.0,2.8180450229615685e-16,0.07274280623396996,-0.7208647131919861,-3000000.0,1.0
135,4.0,1287.0,3.230328299846876e-16,0.0728040637224375,-1.2584909200668335,-2999999.75,1.0
136,4.0,1435.0,-2.7164344939843906e-16,0.07285657502932019,-0.10634217411279678,-3000000.25,1.0
137,4.0,1591.0,1.1482875974713671e-17,0.07290193663179025,0.965968132019043,-3000000.0,1.0
138,4.0,1755.0,2.944895552009939e-17,0.07294139605379579,-0.1281089335680008,-3000000.0,1.0
139,4.0,1927.0,-5.063208022794354e-17,0.07297593962962873,1.0330637693405151,-3000000.0,1.0
140,4.0,2107.0,1.0144183392534008e-16,0.07300635553741983,1.3576031923294067,-3000000.0,1.0
141,4.0,2295.0,6.807936628937873e-16,0.07303327971600562,-0.9271491765975952,-3000000.25,1.0
142,4.0,2491.0,1.6484410779762956e-16,0.07305722993703316,0.14873923361301422,-3000000.0,1.0
143,4.0,2695.0,9.464555133850694e-16,0.07307863115854443,0.27216291427612305,-3000000.0,1.0
144,4.0,2907.0,2.087189964821036e-15,0.0730978349225013,-1.467527985572815,-2999999.5,1.0
145,4.0,3127.0,2.592661943053464e-17,0.07311513395690697,0.40294504165649414,-3000000.0,1.0
146,4.0,3355.0,2.9691386190145284e-16,0.07313077373975964,-0.6420019268989563,-2999999.75,1.0
147,4.0,3591.0,-6.207736270112887e-16,0.07314496129604885,-0.11482471227645874,-3000000.0,1.0
148,4.0,3835.0,1.971607527041673e-15,0.07315787225591514,0.6562566757202148,-2999999.5,1.0
149,4.0,4087.0,-1.6096879792673173e-15,0.07316965636572847,0.38982126116752625,-2999999.75,1.0
150,4.0,4347.0,1.992258637624976e-15,0.07318044201496116,-0.30896618962287903,-3000000.0,1.0
151,4.0,4615.0,2.4451352823954304e-15,0.07319033972419567,1.1008559465408325,-2999999.75,1.0
152,4.0,4891.0,-4.2409375597984257e-16,0.07319944507746763,0.4121114909648895,-3000000.25,1.0
153,4.0,5175.0,1.5807194622385499e-15,0.07320784114894169,-0.4031996726989746,-3000000.75,1.0
154,4.0,5467.0,-7.239416664559992e-16,0.07321560023260892,-0.40552008152008057,-3000000.0,1.0
155,4.0,5767.0,9.255324311605176e-16,0.07322278577379437,-1.240026831626892,-3000000.25,1.0
156,4.0,6075.0,-1.4492125860253737e-15,0.07322945333391584,0.8717594742774963,-2999999.75,1.0
157,4.0,6391.0,3.1653265825358328e-15,0.07323565201266868,-0.0797189399600029,-3000000.0,1.0
158,4.0,6715.0,1.5359017654532566e-15,0.07324142508111753,0.1039971262216568,-2999999.5,1.0
159,4.0,7047.0,-1.678300994766106e-17,0.07324681097240489,0.6423273086547852,-3000000.0,1.0
160,6.0,27.0,9.947249178324025e-06,0.07168717718007728,-0.017175815999507904,-3000000.0,0.0
161,6.0,55.0,7.335527922484712e-06,0.07267082928297171,0.2162162959575653,-2999999.75,0.0
162,6.0,91.0,3.2490106384230718e-06,0.07290198069081842,-0.43688061833381653,-3000000.0,0.0
163,6.0,135.0,2.7627714868526023e-06,0.07301865277936152,1.8718339204788208,-2999999.75,0.0
164,6.0,187.0,1.6046361857857215e-06,0.07308978094503961,-2.0759220123291016,-2999999.75,0.0
165,6.0,247.0,1.5261272082001663e-06,0.07313911707084915,-0.979552686214447,-3000000.25,0.0
166,6.0,315.0,1.0233601169543069e-06,0.07317450062585713,0.7208809852600098,-3000000.0,0.0
167,6.0,391.0,1.0517021623833527e-06,0.07320169861536432,-0.5238921046257019,-3000000.25,0.0
168,6.0,475.0,7.580975976654552e-07,0.07322257387036528,-0.207325279712677,-3000000.25,0.0
169,6.0,567.0,8.051370254189666e-07,0.07323958854205077,1.625449776649475,-3000000.0,0.0
170,6.0,667.0,6.040571589250271e-07,0.07325313765502202,-0.6553078293800354,-3000000.0,0.0
171,6.0,775.0,6.498313380456799e-07,0.07326466291402958,-1.0429357290267944,-3000000.0,0.0
172,6.0,891.0,4.998643047639842e-07,0.07327404156350674,-1.7207876443862915,-2999999.75,0.0
173,6.0,1015.0,5.406850299966781e-07,0.07328230295362895,-5.049485683441162,-3000000.25,0.0
174,6.0,1147.0,4.2320285947324633e-07,0.07328910948216082,0.6813700795173645,-3000000.5,0.0
175,6.0,1287.0,4.591514198779515e-07,0.07329528900888148,-6.641021728515625,-3000000.25,0.0
176,6.0,1435.0,3.641083987047774e-07,0.0733004113745077,0.6712675094604492,-3000000.0,0.0
177,6.0,1591.0,3.9596885340882166e-07,0.07330518883873156,-0.9116220474243164,-3000000.0,0.0
178,6.0,1755.0,3.1723450419955643e-07,0.07330915533028984,0.7830384969711304,-3000000.0,0.0
179,6.0,1927.0,3.4577437067306183e-07,0.07331294677828118,2.5836551189422607,-3000000.25,0.0
180,6.0,2107.0,2.793029223616258e-07,0.07331608927342428,6.181632995605469,-3000000.5,0.0
181,6.0,2295.0,3.05141356713575e-07,0.07331916255328678,1.4304908514022827,-3000000.25,0.0
182,6.0,2491.0,2.481262264869111e-07,0.07332169925053893,2.094245195388794,-2999999.25,0.0
183,6.0,2695.0,2.7174038758140955e-07,0.07332423431902463,-0.14374904334545135,-3000000.0,0.0
184,6.0,2907.0,2.2216716037750845e-07,0.07332631416312077,0.7708922624588013,-2999999.75,0.0
185,6.0,3127.0,2.4392295988077103e-07,0.0733284363196408,2.0103304386138916,-2999999.5,0.0
186,6.0,3355.0,2.0030848106619763e-07,0.0733301642947863,-0.5998905301094055,-3000000.0,0.0
187,6.0,3591.0,2.2048904466721972e-07,0.07333196330888735,-1.5166343450546265,-2999999.5,0.0
188,6.0,3835.0,1.817185895438346e-07,0.07333341546982902,0.9056365489959717,-3000000.5,0.0
189,6.0,4087.0,2.0054610768595176e-07,0.07333495746370663,4.771071910858154,-2999999.75,0.0
190,6.0,4347.0,1.6576713203152716e-07,0.07333618991499027,0.002875654259696603,-3000000.5,0.0
191,6.0,4615.0,1.8341865476100958e-07,0.07333752453738068,-4.142179489135742,-3000000.25,0.0
192,6.0,4891.0,1.5196882508964378e-07,0.07333857981373938,-2.523467779159546,-2999999.5,0.0
193,6.0,5175.0,1.685876850961085e-07,0.07333974500646633,-3.2611241340637207,-3000000.0,0.0
194,6.0,5467.0,1.399452594858508e-07,0.07334065559787183,-2.8112597465515137,-2999999.75,0.0
195,6.0,5767.0,1.5564910873921877e-07,0.07334168065827229,-3.3608386516571045,-3000000.5,0.0
196,6.0,6075.0,1.2939782486096378e-07,0.07334247198670062,-1.5391037464141846,-2999999.75,0.0
197,6.0,6391.0,1.4428467917726835e-07,0.07334338019703383,-0.3458525538444519,-3000000.0,0.0
198,6.0,6715.0,1.200885380142675e-07,0.07334407220398653,-4.278467178344727,-2999999.75,0.0
199,6.0,7047.0,1.3424081856956387e-07,0.07334488193222706,3.391185760498047,-3000000.25,0.0
200,9.0,27.0,-1.0021230976881906e-16,0.07251501281523401,7.314607501029968e-06,-3000000.0,0.0
201,9.0,55.0,-6.063663404627377e-17,0.07298788413236888,0.22110384702682495,-3000000.0,0.0
202,9.0,91.0,-1.7288625372925406e-16,0.07309634185700077,-0.826418936252594,-3000000.0,0.0
203,9.0,135.0,-7.80835638567185e-17,0.07316069074128044,0.2971820831298828,-3000000.25,0.0
204,9.0,187.0,-1.621515277765696e-17,0.07319872031789777,0.9722561240196228,-3000000.0,0.0
205,9.0,247.0,-6.72661704584365e-17,0.07322878843396037,0.38941383361816406,-3000000.25,0.0
206,9.0,315.0,-2.0194590245531547e-16,0.07324843006725598,0.37572258710861206,-2999999.75,0.0
207,9.0,391.0,8.975534296012059e-16,0.0732657286085874,-0.40778177976608276,-3000000.25,0.0
208,9.0,475.0,-4.1598699266770614e-17,0.07327741768000455,1.1833215951919556,-3000000.0,0.0
209,9.0,567.0,-3.9057222485141317e-16,0.07328852036319879,-1.8125733137130737,-3000000.0,0.0
210,9.0,667.0,2.356561868304278e-16,0.07329609318237397,0.9597412943840027,-2999999.75,0.0
211,9.0,775.0,1.2720572004694364e-15,0.07330375472924726,0.8979993462562561,-3000000.25,0.0
212,9.0,891.0,-2.4589833051481133e-16,0.07330895784494669,-0.8360728025436401,-3000000.25,0.0
213,9.0,1015.0,2.3450178830993556e-16,0.07331453038365222,-0.025148168206214905,-3000000.25,0.0
214,9.0,1147.0,3.392333548537056e-16,0.0733182640436934,-0.1750401109457016,-3000000.0,0.0
215,9.0,1287.0,2.6448111122891997e-16,0.07332248291981618,0.678551971912384,-3000000.0,0.0
216,9.0,1435.0,-1.8729939933587293e-15,0.07332525273549334,1.0637470483779907,-2999999.75,0.0
217,9.0,1591.0,1.018098990090528e-15,0.07332854905106329,0.35743552446365356,-3000000.0,0.0
218,9.0,1755.0,5.3266470973129614e-18,0.07333065817843065,-0.08123375475406647,-3000000.0,0.0
219,9.0,1927.0,7.6593988189593765e-16,0.07333329995553811,-0.26473450660705566,-3000000.25,0.0
220,9.0,2107.0,6.04720879750023e-16,0.07333493989776646,1.632797122001648,-3000000.0,0.0
221,9.0,2295.0,-6.311241768621131e-16,0.07333710197413959,0.5380733609199524,-2999999.75,0.0
222,9.0,2491.0,-2.1158605776357874e-16,0.07333839900958311,1.2402032613754272,-3000000.0,0.0
223,9.0,2695.0,-1.3082379079857797e-15,0.073340199892669,-0.8094353079795837,-3000000.25,0.0
224,9.0,2907.0,7.956098849333099e-16,0.07334124028568224,-1.2140320539474487,-3000000.25,0.0
225,9.0,3127.0,-7.498642474227241e-16,0.07334276305166265,-0.02786853536963463,-3000000.5,0.0
226,9.0,3355.0,2.4331993097769396e-15,0.07334360745552208,0.9774062037467957,-2999999.75,0.0
227,9.0,3591.0,-1.5420474295922835e-15,0.07334491191993472,-0.17010703682899475,-2999999.75,0.0
228,9.0,3835.0,2.1328919136953312e-15,0.07334560408729487,-0.2589901089668274,-2999999.75,0.0
229,9.0,4087.0,-9.408133624898324e-17,0.07334673432556528,0.1596917361021042,-3000000.5,0.0
230,9.0,4347.0,2.4497999653967163e-15,0.0733473064432023,0.3931754529476166,-2999999.0,0.0
231,9.0,4615.0,-2.5120616101820113e-15,0.07334829558568955,1.5569767951965332,-3000000.0,0.0
232,9.0,4891.0,4.2635284206072434e-15,0.07334877189607994,0.2763437032699585,-2999999.75,0.0
233,9.0,5175.0,5.951571287119568e-16,0.07334964526644802,-0.3916454315185547,-2999999.5,0.0
234,9.0,5467.0,1.1371682777390038e-16,0.0733500441023033,-0.2726127803325653,-2999999.75,0.0
235,9.0,5767.0,9.126889791523777e-16,0.07335082141093784,-0.6307551860809326,-2999999.75,0.0
236,9.0,6075.0,2.694175606267047e-16,0.07335115706401847,0.056330423802137375,-2999999.75,0.0
237,9.0,6391.0,3.857382330294493e-15,0.07335185382039719,-0.38093772530555725,-3000000.25,0.0
238,9.0,6715.0,7.373028669751077e-16,0.07335213735840547,0.9312161207199097,-2999999.75,0.0
239,9.0,7047.0,2.58972218800604e-15,0.07335276595390912,-0.6155449748039246,-2999999.25,0.0
